You entered a buffer length of 10,,,,,,,,,,,,,,,,,,
RAW,-0.296753,0.936401,0.258911, AVG ,-0.334265,1.06593,0.321008,,,,,,,,,,,
RAW,-0.298584,0.927368,0.256836, AVG ,-0.332165,1.059204,0.316296,,,,,,,,,,,
RAW,-0.296875,0.917603,0.258545, AVG ,-0.330041,1.051965,0.311353,,,,,,,,,,,
RAW,-0.293945,0.909058,0.260864, AVG ,-0.328088,1.044385,0.30658,,,,,,,,,,,
RAW,-0.291626,0.89917,0.266479, AVG ,-0.326147,1.036121,0.302209,,,,,,,,,,,
RAW,-0.289795,0.888428,0.268555, AVG ,-0.324463,1.027283,0.298352,,,,,,,,,,,
RAW,-0.291992,0.879761,0.274414, AVG ,-0.323327,1.018201,0.29574,,,,,,,,,,,
RAW,-0.290283,0.87085,0.281738, AVG ,-0.32279,1.00874,0.294763,,,,,,,,,,,
RAW,-0.287354,0.863037,0.287598, AVG ,-0.322375,0.998926,0.295105,,,,,,,,,,,
RAW,-0.286499,0.855713,0.28894, AVG ,-0.32179,0.989282,0.296728,,,,,,,,,,,
RAW,-0.288696,0.85083,0.293091, AVG ,-0.32124,0.979822,0.299597,,,,,,,,,,,
RAW,-0.290283,0.848389,0.2948, AVG ,-0.320593,0.971021,0.303186,,,,,,,,,,,
RAW,-0.293091,0.844482,0.29541, AVG ,-0.320044,0.962732,0.307043,,,,,,,,,,,
RAW,-0.290283,0.840698,0.292725, AVG ,-0.319385,0.955042,0.310461,,,,,,,,,,,
RAW,-0.286377,0.835449,0.294434, AVG ,-0.318628,0.947681,0.313818,,,,,,,,,,,
RAW,-0.278076,0.8302,0.290161, AVG ,-0.317273,0.940784,0.316187,,,,,,,,,,,
RAW,-0.266968,0.824463,0.284424, AVG ,-0.31499,0.934387,0.317773,,,,,,,,,,,
RAW,-0.261353,0.820679,0.27832, AVG ,-0.311926,0.928479,0.318164,,,,,,,,,,,
RAW,-0.251587,0.81665,0.269775, AVG ,-0.308057,0.923059,0.316968,,,,,,,,,,,
